target_id,evidence_class,route_id,clock_id,native_object,projection_mapping,native_time,calendar_time,calendar_time_normalized,event_count,cumulative_volume,impact
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.98850000000000005,1.9770000000000001,1.9770000000000001,,,0.56093611266585175
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.98925000000000007,1.9785000000000001,1.9785000000000001,,,0.56114887053910656
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.98999999999999999,1.98,1.98,,,0.56136154777643332
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99075000000000002,1.9815,1.9815,,,0.56157414446944642
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99150000000000005,1.9830000000000001,1.9830000000000001,,,0.56178666070958694
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99224999999999997,1.9844999999999999,1.9844999999999999,,,0.56199909658812297
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99299999999999999,1.986,1.986,,,0.56221145219615032
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99375000000000002,1.9875,1.9875,,,0.5624237276245927
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99450000000000005,1.9890000000000001,1.9890000000000001,,,0.5626359229642024
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99524999999999997,1.9904999999999999,1.9904999999999999,,,0.56284803830556052
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.996,1.992,1.992,,,0.56306007373907763
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99675000000000002,1.9935,1.9935,,,0.56327202935499421
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99750000000000005,1.9950000000000001,1.9950000000000001,,,0.56348390524338066
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99824999999999997,1.9964999999999999,1.9964999999999999,,,0.56369570149413861
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.999,1.998,1.998,,,0.56390741819700063
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",0.99975000000000003,1.9995000000000001,1.9995000000000001,,,0.56411905544153074
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0004999999999999,2.0009999999999999,2.0009999999999999,,,0.55171495070702503
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.00125,2.0024999999999999,2.0024999999999999,,,0.54459497789294131
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.002,2.004,2.004,,,0.53952216609805337
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.00275,2.0055000000000001,2.0055000000000001,,,0.53537846025823099
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0035000000000001,2.0070000000000001,2.0070000000000001,,,0.53179814702159478
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0042500000000001,2.0085000000000002,2.0085000000000002,,,0.52860655437768167
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0050000000000001,2.0100000000000002,2.0100000000000002,,,0.52570407076803838
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0057499999999999,2.0114999999999998,2.0114999999999998,,,0.52302751020156713
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0065,2.0129999999999999,2.0129999999999999,,,0.52053381129799936
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.00725,2.0145,2.0145,,,0.51819206525385242
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.008,2.016,2.016,,,0.51597919588917462
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.00875,2.0175000000000001,2.0175000000000001,,,0.51387743392887808
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0095000000000001,2.0190000000000001,2.0190000000000001,,,0.51187275093694151
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0102500000000001,2.0205000000000002,2.0205000000000002,,,0.50995384164541302
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0110000000000001,2.0220000000000002,2.0220000000000002,,,0.50811143677610282
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0117499999999999,2.0234999999999999,2.0234999999999999,,,0.50633782393643045
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0125,2.0249999999999999,2.0249999999999999,,,0.50462650440403212
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.01325,2.0265,2.0265,,,0.50297194146668367
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.014,2.028,2.028,,,0.50136937212663557
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.01475,2.0295000000000001,2.0295000000000001,,,0.49981466369651739
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0155000000000001,2.0310000000000001,2.0310000000000001,,,0.49830420286010269
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0162500000000001,2.0325000000000002,2.0325000000000002,,,0.49683480864287999
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0170000000000001,2.0340000000000003,2.0340000000000003,,,0.49540366328051211
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0177499999999999,2.0354999999999999,2.0354999999999999,,,0.49400825668206672
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0185,2.0369999999999999,2.0369999999999999,,,0.49264634135662505
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.01925,2.0385,2.0385,,,0.49131589549020982
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.02,2.04,2.04,,,0.49001509244101438
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.02075,2.0415000000000001,2.0415000000000001,,,0.48874227533981029
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0215000000000001,2.0430000000000001,2.0430000000000001,,,0.48749593578856426
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0222500000000001,2.0445000000000002,2.0445000000000002,,,0.48627469587693645
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0230000000000001,2.0460000000000003,2.0460000000000003,,,0.4850772929060726
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0237499999999999,2.0474999999999999,2.0474999999999999,,,0.48390256633762135
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0245,2.0489999999999999,2.0489999999999999,,,0.4827494465841749
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.02525,2.0505,2.0505,,,0.48161694533320731
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.026,2.052,2.052,,,0.48050414715563561
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0267500000000001,2.0535000000000001,2.0535000000000001,,,0.47941020219650987
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0275000000000001,2.0550000000000002,2.0550000000000002,,,0.47833431978201024
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0282500000000001,2.0565000000000002,2.0565000000000002,,,0.4772757628061442
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0289999999999999,2.0579999999999998,2.0579999999999998,,,0.47623384278397973
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0297499999999999,2.0594999999999999,2.0594999999999999,,,0.47520791547715491
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0305,2.0609999999999999,2.0609999999999999,,,0.47419737701277515
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.03125,2.0625,2.0625,,,0.47320166042933454
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.032,2.0640000000000001,2.0640000000000001,,,0.47222023259360879
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0327500000000001,2.0655000000000001,2.0655000000000001,,,0.47125259144095283
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0335000000000001,2.0670000000000002,2.0670000000000002,,,0.47029826349848208
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0342500000000001,2.0685000000000002,2.0685000000000002,,,0.46935680165648419
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0349999999999999,2.0699999999999998,2.0699999999999998,,,0.46842778315831723
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0357499999999999,2.0714999999999999,2.0714999999999999,,,0.46751080778316667
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0365,2.073,2.073,,,0.46660549619952257
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.03725,2.0745,2.0745,,,0.4657114884701683
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.038,2.0760000000000001,2.0760000000000001,,,0.4648284426919852
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0387500000000001,2.0775000000000001,2.0775000000000001,,,0.46395603375600475
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0395000000000001,2.0790000000000002,2.0790000000000002,,,0.4630939522149638
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0402500000000001,2.0805000000000002,2.0805000000000002,,,0.46224190324718817
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0409999999999999,2.0819999999999999,2.0819999999999999,,,0.46139960570697303
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.04175,2.0834999999999999,2.0834999999999999,,,0.4605667912527957
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0425,2.085,2.085,,,0.4597432035457053
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.04325,2.0865,2.0865,,,0.45892859751110204
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.044,2.0880000000000001,2.0880000000000001,,,0.45812273865788739
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0447500000000001,2.0895000000000001,2.0895000000000001,,,0.45732540244962833
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0455000000000001,2.0910000000000002,2.0910000000000002,,,0.45653637372295874
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0462500000000001,2.0925000000000002,2.0925000000000002,,,0.45575544614895303
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0469999999999999,2.0939999999999999,2.0939999999999999,,,0.45498242173365305
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.04775,2.0954999999999999,2.0954999999999999,,,0.45421711035432505
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0485,2.097,2.097,,,0.45345932932837368
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.04925,2.0985,2.0985,,,0.45270890301214117
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.05,2.1000000000000001,2.1000000000000001,,,0.45196566242710284
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0507500000000001,2.1015000000000001,2.1015000000000001,,,0.45122944491120121
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0515000000000001,2.1030000000000002,2.1030000000000002,,,0.45050009379328865
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0522500000000001,2.1045000000000003,2.1045000000000003,,,0.4497774580888283
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0529999999999999,2.1059999999999999,2.1059999999999999,,,0.44906139221518537
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.05375,2.1074999999999999,2.1074999999999999,,,0.44835175572498448
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0545,2.109,2.109,,,0.44764841305615738
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.05525,2.1105,2.1105,,,0.44695123329741498
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.056,2.1120000000000001,2.1120000000000001,,,0.44626008996800115
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0567500000000001,2.1135000000000002,2.1135000000000002,,,0.44557486081067721
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0575000000000001,2.1150000000000002,2.1150000000000002,,,0.44489542759697848
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0582499999999999,2.1164999999999998,2.1164999999999998,,,0.44422167594386625
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0589999999999999,2.1179999999999999,2.1179999999999999,,,0.44355349514096959
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.05975,2.1194999999999999,2.1194999999999999,,,0.4428907779876799
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0605,2.121,2.121,,,0.44223342063941906
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.06125,2.1225000000000001,2.1225000000000001,,,0.44158132246245801
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0620000000000001,2.1240000000000001,2.1240000000000001,,,0.44093438589671169
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0627500000000001,2.1255000000000002,2.1255000000000002,,,0.44029251632598093
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0635000000000001,2.1270000000000002,2.1270000000000002,,,0.43965562195515351
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0642499999999999,2.1284999999999998,2.1284999999999998,,,0.43902361369391352
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0649999999999999,2.1299999999999999,2.1299999999999999,,,0.43839640504654082
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.06575,2.1315,2.1315,,,0.43777391200741894
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0665,2.133,2.133,,,0.43715605296189014
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.06725,2.1345000000000001,2.1345000000000001,,,0.43654274859212872
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0680000000000001,2.1360000000000001,2.1360000000000001,,,0.43593392178772611
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0687500000000001,2.1375000000000002,2.1375000000000002,,,0.43532949756070149
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0695000000000001,2.1390000000000002,2.1390000000000002,,,0.43472940296467383
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0702499999999999,2.1404999999999998,2.1404999999999998,,,0.43413356701794947
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.071,2.1419999999999999,2.1419999999999999,,,0.43354192063029273
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.07175,2.1435,2.1435,,,0.43295439653317286
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0725,2.145,2.145,,,0.43237092921327963
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.07325,2.1465000000000001,2.1465000000000001,,,0.43179145484912856
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0740000000000001,2.1480000000000001,2.1480000000000001,,,0.43121591125057929
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0747500000000001,2.1495000000000002,2.1495000000000002,,,0.4306442378011045
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0755000000000001,2.1510000000000002,2.1510000000000002,,,0.43007637540266191
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0762499999999999,2.1524999999999999,2.1524999999999999,,,0.42951226642302137
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.077,2.1539999999999999,2.1539999999999999,,,0.42895185464541924
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.07775,2.1555,2.1555,,,0.42839508522041597
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0785,2.157,2.157,,,0.4278419046198354
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.07925,2.1585000000000001,2.1585000000000001,,,0.4272922605926821
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0800000000000001,2.1600000000000001,2.1600000000000001,,,0.42674610212293085
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0807500000000001,2.1615000000000002,2.1615000000000002,,,0.42620337938909308
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0815000000000001,2.1630000000000003,2.1630000000000003,,,0.42566404372546945
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0822499999999999,2.1644999999999999,2.1644999999999999,,,0.42512804758500322
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.083,2.1659999999999999,2.1659999999999999,,,0.42459534450365466
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.08375,2.1675,2.1675,,,0.42406588906622117
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0845,2.169,2.169,,,0.42353963687353113
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.08525,2.1705000000000001,2.1705000000000001,,,0.42301654451094617
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0860000000000001,2.1720000000000002,2.1720000000000002,,,0.42249656951810688
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0867500000000001,2.1735000000000002,2.1735000000000002,,,0.42197967035986356
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0875000000000001,2.1750000000000003,2.1750000000000003,,,0.4214658063983362
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0882499999999999,2.1764999999999999,2.1764999999999999,,,0.42095493786604898
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.089,2.1779999999999999,2.1779999999999999,,,0.42044702584009047
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.08975,2.1795,2.1795,,,0.41994203221725179
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0905,2.181,2.181,,,0.41943991969009792
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0912500000000001,2.1825000000000001,2.1825000000000001,,,0.41894065172392908
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0920000000000001,2.1840000000000002,2.1840000000000002,,,0.41844419253459297
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0927500000000001,2.1855000000000002,2.1855000000000002,,,0.41795050706710923
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0934999999999999,2.1869999999999998,2.1869999999999998,,,0.41745956097507042
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0942499999999999,2.1884999999999999,2.1884999999999999,,,0.41697132060078401
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.095,2.1899999999999999,2.1899999999999999,,,0.41648575295612589
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.09575,2.1915,2.1915,,,0.41600282570407171
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0965,2.1930000000000001,2.1930000000000001,,,0.41552250714087768
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0972500000000001,2.1945000000000001,2.1945000000000001,,,0.41504476617888386
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0980000000000001,2.1960000000000002,2.1960000000000002,,,0.41456957232991359
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0987500000000001,2.1975000000000002,2.1975000000000002,,,0.41409689568924274
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.0994999999999999,2.1989999999999998,2.1989999999999998,,,0.41362670692011611
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.10025,2.2004999999999999,2.2004999999999999,,,0.41315897723878803
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.101,2.202,2.202,,,0.41269367840006632
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.10175,2.2035,2.2035,,,0.4122307826833374
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1025,2.2050000000000001,2.2050000000000001,,,0.41177026287905494
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1032500000000001,2.2065000000000001,2.2065000000000001,,,0.411312092275672
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1040000000000001,2.2080000000000002,2.2080000000000002,,,0.41085624464699994
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1047500000000001,2.2095000000000002,2.2095000000000002,,,0.41040269423997677
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1054999999999999,2.2109999999999999,2.2109999999999999,,,0.40995141576282923
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.10625,2.2124999999999999,2.2124999999999999,,,0.40950238437361192
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.107,2.214,2.214,,,0.40905557566911094
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.10775,2.2155,2.2155,,,0.40861096567409699
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1085,2.2170000000000001,2.2170000000000001,,,0.4081685308309132
F02,illustration,B,activity_0.5,I_u(u),"I_u(u) -> I_u(U(t)), U(t)=alpha_U t",1.1092500000000001,2.2185000000000001,2.2185000000000001,,,0.40772824798938762
