target_id,evidence_class,alpha_L,lag,C_exact,C_mc_mean,C_mc_sd,absolute_error
F03,diagnostic_simulation,1.5,531,0.022149085665309955,0.032408557678708622,0.027768366119484238,0.010259472013398666
F03,diagnostic_simulation,1.5,532,0.022128259082356366,0.032212780759292389,0.028760870580006981,0.010084521676936024
F03,diagnostic_simulation,1.5,533,0.02210749113823899,0.031791476658091594,0.029073783018304145,0.0096839855198526045
F03,diagnostic_simulation,1.5,534,0.022086781558303296,0.032209204541110814,0.027604650266529585,0.010122422982807518
F03,diagnostic_simulation,1.5,535,0.022066130069692273,0.031899705285368618,0.027351771350868082,0.0098335752156763455
F03,diagnostic_simulation,1.5,536,0.022045536401331688,0.031492729580135166,0.02769541596873781,0.0094471931788034785
F03,diagnostic_simulation,1.5,537,0.022025000283914752,0.030676740301291631,0.028700550692722714,0.0086517400173768792
F03,diagnostic_simulation,1.5,538,0.022004521449887422,0.030801090189062939,0.028944748484666279,0.0087965687391755171
F03,diagnostic_simulation,1.5,539,0.021984099633433993,0.030180042430381679,0.028417107232987879,0.0081959427969476861
F03,diagnostic_simulation,1.5,540,0.02196373457046228,0.029693735569792514,0.027550046747436219,0.0077300009993302339
F03,diagnostic_simulation,1.5,541,0.021943425998589557,0.029781768557700025,0.027964216422436163,0.0078383425591104679
F03,diagnostic_simulation,1.5,542,0.021923173657128158,0.03002079494805085,0.029197036570387986,0.0080976212909226915
F03,diagnostic_simulation,1.5,543,0.021902977287071475,0.029856537245652726,0.02842917249256224,0.0079535599585812515
F03,diagnostic_simulation,1.5,544,0.021882836631080108,0.03040806574923547,0.027536889980351951,0.0085252291181553627
F03,diagnostic_simulation,1.5,545,0.021862751433468088,0.030388113104407893,0.027557209923135595,0.0085253616709398058
F03,diagnostic_simulation,1.5,546,0.02184272144018911,0.031360140368045623,0.027898003837639639,0.0095174189278565136
F03,diagnostic_simulation,1.5,547,0.021822746398823183,0.030688425325978513,0.028397334384637613,0.00886567892715533
F03,diagnostic_simulation,1.5,548,0.021802826058563252,0.030915992599275213,0.028875978821644922,0.0091131665407119603
F03,diagnostic_simulation,1.5,549,0.021782960170201846,0.030234713966245535,0.029184587957629286,0.0084517537960436886
F03,diagnostic_simulation,1.5,550,0.021763148486118229,0.031311880241901568,0.028289661177047568,0.00954873175578334
F03,diagnostic_simulation,1.5,551,0.02174339076026512,0.030884809608819806,0.028330873475146973,0.0091414188485546867
F03,diagnostic_simulation,1.5,552,0.021723686748156147,0.03087728217988317,0.02821128198439217,0.0091535954317270227
F03,diagnostic_simulation,1.5,553,0.021704036206852951,0.030509459423298201,0.028845456529910173,0.0088054232164452503
F03,diagnostic_simulation,1.5,554,0.021684438894952626,0.030951106693680945,0.028324608558461747,0.0092666677987283189
F03,diagnostic_simulation,1.5,555,0.021664894572575522,0.030491534429964561,0.028454891090496693,0.0088266398573890389
F03,diagnostic_simulation,1.5,556,0.021645403001352436,0.030298599324128012,0.02792218206895053,0.0086531963227755755
F03,diagnostic_simulation,1.5,557,0.021625963944412789,0.030065523133794875,0.02832254868056714,0.0084395591893820857
F03,diagnostic_simulation,1.5,558,0.021606577166372456,0.030002561299152089,0.028197622884752759,0.0083959841327796332
F03,diagnostic_simulation,1.5,559,0.021587242433321694,0.029302138884110325,0.02906723743594683,0.007714896450788631
F03,diagnostic_simulation,1.5,560,0.021567959512813328,0.028972528900850208,0.028645866111390032,0.0074045693880368801
F03,diagnostic_simulation,1.5,561,0.021548728173851017,0.029417049273079678,0.028674903576430464,0.007868321099228661
F03,diagnostic_simulation,1.5,562,0.021529548186877797,0.029549051540243593,0.02838781515433041,0.0080195033533657957
F03,diagnostic_simulation,1.5,563,0.021510419323764227,0.029075123957779808,0.028365345359228616,0.0075647046340155816
F03,diagnostic_simulation,1.5,564,0.02149134135779732,0.029615222876366698,0.028744214170112414,0.0081238815185693779
F03,diagnostic_simulation,1.5,565,0.021472314063669024,0.028984551512162678,0.028498617011713995,0.0075122374484936534
F03,diagnostic_simulation,1.5,566,0.021453337217465271,0.029572441107432582,0.028188472319034499,0.0081191038899673107
F03,diagnostic_simulation,1.5,567,0.021434410596654647,0.029811489542276269,0.02713141366864406,0.0083770789456216223
F03,diagnostic_simulation,1.5,568,0.021415533980077655,0.03009163684741719,0.027487076422037446,0.008676102867339535
F03,diagnostic_simulation,1.5,569,0.021396707147935855,0.029562267036222879,0.027788650173328235,0.0081655598882870231
F03,diagnostic_simulation,1.5,570,0.021377929881780829,0.029287123337946429,0.027527687601517015,0.0079091934561656002
F03,diagnostic_simulation,1.5,571,0.021359201964503919,0.029350315208373952,0.027487766151560785,0.0079911132438700329
F03,diagnostic_simulation,1.5,572,0.021340523180325439,0.030123637086538309,0.027572869727264551,0.0087831139062128707
F03,diagnostic_simulation,1.5,573,0.021321893314784297,0.029333335882035849,0.027357998578248756,0.0080114425672515518
F03,diagnostic_simulation,1.5,574,0.021303312154727697,0.028730358986122258,0.026891938735333104,0.0074270468313945605
F03,diagnostic_simulation,1.5,575,0.021284779488300817,0.028681724516284413,0.027331460649730164,0.0073969450279835966
F03,diagnostic_simulation,1.5,576,0.021266295104936706,0.028757340347443108,0.026349173653767773,0.0074910452425064021
F03,diagnostic_simulation,1.5,577,0.021247858795346287,0.029269747330511877,0.026898141890028954,0.0080218885351655903
F03,diagnostic_simulation,1.5,578,0.021229470351508312,0.027912649197525671,0.027524126861253224,0.0066831788460173583
F03,diagnostic_simulation,1.5,579,0.021211129566659482,0.02815074646837306,0.028369967750771885,0.006939616901713578
F03,diagnostic_simulation,1.5,580,0.02119283623528484,0.028002706794513006,0.027447766142056296,0.0068098705592281664
F03,diagnostic_simulation,1.5,581,0.021174590153107981,0.028627902264464006,0.027668131290234609,0.0074533121113560252
F03,diagnostic_simulation,1.5,582,0.021156391117081501,0.028135776603635081,0.027131122514237726,0.0069793854865535798
F03,diagnostic_simulation,1.5,583,0.021138238925377362,0.028452253967525737,0.026986077072468272,0.0073140150421483752
F03,diagnostic_simulation,1.5,584,0.021120133377377892,0.02871425294387521,0.027356911030327651,0.0075941195664973177
F03,diagnostic_simulation,1.5,585,0.021102074273665873,0.028494527047434801,0.027412517388347039,0.0073924527737689281
F03,diagnostic_simulation,1.5,586,0.021084061416016011,0.028304429610258527,0.027421549099553494,0.0072203681942425157
F03,diagnostic_simulation,1.5,587,0.021066094607385177,0.028640028750903244,0.027872910311180693,0.0075739341435180664
F03,diagnostic_simulation,1.5,588,0.021048173651903677,0.029148633562219944,0.027478626274471063,0.0081004599103162676
F03,diagnostic_simulation,1.5,589,0.021030298354866285,0.028891628911701172,0.027081647256507798,0.0078613305568348869
F03,diagnostic_simulation,1.5,590,0.021012468522723194,0.028262806150928681,0.026204185323721225,0.0072503376282054867
F03,diagnostic_simulation,1.5,591,0.020994683963071439,0.027635890240218997,0.025989138062622041,0.0066412062771475586
F03,diagnostic_simulation,1.5,592,0.02097694448464596,0.027893114944638163,0.026558622317375696,0.0069161704599922033
F03,diagnostic_simulation,1.5,593,0.020959249897311041,0.027074069684306309,0.026990281093029995,0.0061148197869952681
F03,diagnostic_simulation,1.5,594,0.020941600012051784,0.027016822787229975,0.026564720580296096,0.0060752227751781906
F03,diagnostic_simulation,1.5,595,0.020923994640965709,0.027038910490959633,0.027145503730130142,0.0061149158499939245
F03,diagnostic_simulation,1.5,596,0.020906433597254092,0.027701416183645067,0.027661030303669169,0.0067949825863909755
F03,diagnostic_simulation,1.5,597,0.020888916695213915,0.02746542686400532,0.027155686729089797,0.0065765101687914052
F03,diagnostic_simulation,1.5,598,0.020871443750229438,0.027592660564489609,0.027895850082198338,0.0067212168142601718
F03,diagnostic_simulation,1.5,599,0.020854014578764117,0.028068783574528283,0.028035055210641598,0.0072147689957641654
F03,diagnostic_simulation,1.5,600,0.020836628998352508,0.02883931575566635,0.028035591620577612,0.008002686757313842
F03,diagnostic_simulation,1.5,601,0.020819286827592209,0.029149126529863158,0.02766943823175072,0.0083298397022709483
F03,diagnostic_simulation,1.5,602,0.020801987886135843,0.029349970559221842,0.027708997685275374,0.0085479826730859992
F03,diagnostic_simulation,1.5,603,0.020784731994683326,0.029277436424881759,0.028221585798105953,0.0084927044301984327
F03,diagnostic_simulation,1.5,604,0.020767518974974079,0.029261298462950214,0.027292827678558847,0.0084937794879761351
F03,diagnostic_simulation,1.5,605,0.020750348649778993,0.029680085952764217,0.027739646023284509,0.0089297373029852238
F03,diagnostic_simulation,1.5,606,0.020733220842893217,0.029576008075308365,0.027548366077019607,0.0088427872324151474
F03,diagnostic_simulation,1.5,607,0.020716135379128118,0.029606709566906406,0.028238149549198004,0.0088905741877782878
F03,diagnostic_simulation,1.5,608,0.020699092084304132,0.029259834210204332,0.028834343085996434,0.0085607421259001996
F03,diagnostic_simulation,1.5,609,0.020682090785242982,0.029775173494943317,0.027651604228951941,0.0090930827097003356
F03,diagnostic_simulation,1.5,610,0.020665131309760588,0.029770507849839797,0.028728940943020972,0.0091053765400792089
F03,diagnostic_simulation,1.5,611,0.020648213486659513,0.029917830637051543,0.028916875422529218,0.0092696171503920295
F03,diagnostic_simulation,1.5,612,0.020631337145721761,0.029679924445192175,0.029485342356505767,0.009048587299470414
F03,diagnostic_simulation,1.5,613,0.020614502117701685,0.029244143141730811,0.029088064697797664,0.0086296410240291263
F03,diagnostic_simulation,1.5,614,0.0205977082343188,0.030365541238098877,0.028335430657711665,0.009767833003780077
F03,diagnostic_simulation,1.5,615,0.020580955328250647,0.030131457696851976,0.028447727906952294,0.0095505023686013289
F03,diagnostic_simulation,1.5,616,0.020564243233125796,0.029280803585084579,0.028266455155738817,0.0087165603519587832
F03,diagnostic_simulation,1.5,617,0.020547571783517061,0.029643210834827766,0.027851146386796956,0.0090956390513107048
F03,diagnostic_simulation,1.5,618,0.020530940814934538,0.028520108899306378,0.027829507239488696,0.0079891680843718407
F03,diagnostic_simulation,1.5,619,0.020514350163818616,0.028800305898097695,0.028232423007868906,0.0082859557342790796
F03,diagnostic_simulation,1.5,620,0.020497799667533508,0.028926599470794269,0.02824236270838722,0.0084287998032607607
F03,diagnostic_simulation,1.5,621,0.020481289164360438,0.02940181169533846,0.028200388394762476,0.0089205225309780221
F03,diagnostic_simulation,1.5,622,0.020464818493490852,0.02909124280175282,0.028698021629822334,0.0086264243082619686
F03,diagnostic_simulation,1.5,623,0.020448387495020124,0.028500579303382904,0.02826252483623997,0.0080521918083627797
F03,diagnostic_simulation,1.5,624,0.020431996009940768,0.029142130620985012,0.028836707882703067,0.0087101346110442443
F03,diagnostic_simulation,1.5,625,0.020415643880136204,0.029217762380553611,0.029290973935751426,0.0088021185004174066
F03,diagnostic_simulation,1.5,626,0.020399330948374161,0.029503705289884444,0.028842315209936038,0.0091043743415102837
F03,diagnostic_simulation,1.5,627,0.020383057058300395,0.029109962258667695,0.028859617405811423,0.0087269052003672992
F03,diagnostic_simulation,1.5,628,0.020366822054432555,0.028591940837271904,0.02805133479949732,0.0082251187828393489
F03,diagnostic_simulation,1.5,629,0.020350625782153561,0.027660937231133973,0.028851302022634834,0.0073103114489804118
F03,diagnostic_simulation,1.5,630,0.020334468087705875,0.028389493487920341,0.028408451546017961,0.0080550254002144661
F03,diagnostic_simulation,1.5,631,0.020318348818185065,0.02745370211041134,0.028836242755515426,0.007135353292226275
F03,diagnostic_simulation,1.5,632,0.020302267821533774,0.027608675701306248,0.027671202724599529,0.0073064078797724745
F03,diagnostic_simulation,1.5,633,0.020286224946535768,0.027278967232735912,0.027728743990766001,0.0069927422862001432
F03,diagnostic_simulation,1.5,634,0.020270220042810004,0.027902374670184697,0.026973222042661289,0.0076321546273746925
F03,diagnostic_simulation,1.5,635,0.020254252960804457,0.0272619680393409,0.026697042389781281,0.0070077150785364424
F03,diagnostic_simulation,1.5,636,0.020238323551790633,0.026860554935221864,0.027403383647767229,0.0066222313834312305
F03,diagnostic_simulation,1.5,637,0.020222431667857439,0.02652988256528506,0.027223608973801456,0.006307450897427621
F03,diagnostic_simulation,1.5,638,0.020206577161905503,0.026933416441687761,0.028131970728236803,0.0067268392797822582
F03,diagnostic_simulation,1.5,639,0.020190759887641522,0.027791055620351425,0.028149547984420355,0.0076002957327099031
F03,diagnostic_simulation,1.5,640,0.020174979699572607,0.027335145925110129,0.027712701538027462,0.0071601662255375217
F03,diagnostic_simulation,1.5,641,0.02015923645300044,0.027686106851546634,0.02882530192499504,0.0075268703985461941
F03,diagnostic_simulation,1.5,642,0.020143530004016006,0.027845867335622672,0.028055080537483904,0.0077023373316066658
F03,diagnostic_simulation,1.5,643,0.020127860209493843,0.027417677179054765,0.028698912327009708,0.0072898169695609222
F03,diagnostic_simulation,1.5,644,0.020112226927086686,0.027310707456978969,0.028679833311483403,0.007198480529892283
F03,diagnostic_simulation,1.5,645,0.020096630015220017,0.027303163683226321,0.027755686545547501,0.0072065336680063041
F03,diagnostic_simulation,1.5,646,0.02008106933308661,0.027536539476401351,0.027677008735352539,0.0074554701433147408
F03,diagnostic_simulation,1.5,647,0.020065544740641209,0.027876036818778038,0.027136391071990576,0.0078104920781368291
F03,diagnostic_simulation,1.5,648,0.020050056098595351,0.027769067213265209,0.027318767154498835,0.0077190111146698583
F03,diagnostic_simulation,1.5,649,0.02003460326841202,0.027004340427159216,0.027070448930150794,0.0069697371587471961
F03,diagnostic_simulation,1.5,650,0.020019186112300365,0.026952817273054069,0.027881089160094283,0.0069336311607537046
F03,diagnostic_simulation,1.5,651,0.020003804493210785,0.026865919929022954,0.0281243322262828,0.0068621154358121696
F03,diagnostic_simulation,1.5,652,0.019988458274829504,0.026465436801125848,0.027999366787669549,0.0064769785262963446
F03,diagnostic_simulation,1.5,653,0.019973147321573698,0.026727497313483065,0.027699504490499936,0.0067543499919093669
F03,diagnostic_simulation,1.5,654,0.019957871498586455,0.026312669700562161,0.027596100012661343,0.0063547982019757053
F03,diagnostic_simulation,1.5,655,0.019942630671731729,0.02704033439265132,0.027901882215087295,0.0070977037209195917
F03,diagnostic_simulation,1.5,656,0.019927424707589392,0.027315785045585267,0.02765765868132445,0.0073883603379958744
F03,diagnostic_simulation,1.5,657,0.019912253473450367,0.027285295253683742,0.028331841172640298,0.0073730417802333748
F03,diagnostic_simulation,1.5,658,0.019897116837311692,0.027529198503935197,0.027574413072657362,0.0076320816666235053
F03,diagnostic_simulation,1.5,659,0.01988201466787189,0.027605790007074974,0.028821256498266053,0.0077237753392030845
F03,diagnostic_simulation,1.5,660,0.019866946834525816,0.027216770433372599,0.028112273318661795,0.007349823598846783
F03,diagnostic_simulation,1.5,661,0.01985191320736034,0.02721400626426957,0.027351319209918141,0.0073620930569092309
F03,diagnostic_simulation,1.5,662,0.019836913657149385,0.027295377884519779,0.02776468138705079,0.0074584642273703948
F03,diagnostic_simulation,1.5,663,0.019821948055349248,0.027131990469670842,0.027958511911903201,0.0073100424143215936
F03,diagnostic_simulation,1.5,664,0.019807016274094168,0.027325225638672172,0.028797608215128091,0.0075182093645780046
F03,diagnostic_simulation,1.5,665,0.019792118186191476,0.026504996577162983,0.028859637021397246,0.0067128783909715072
F03,diagnostic_simulation,1.5,666,0.019777253665117331,0.026772806890063412,0.028274617218352793,0.0069955532249460807
F03,diagnostic_simulation,1.5,667,0.019762422585011902,0.027310241436149258,0.028162268343175232,0.0075478188511373563
F03,diagnostic_simulation,1.5,668,0.019747624820675241,0.027579012987807676,0.02823789245438289,0.0078313881671324345
F03,diagnostic_simulation,1.5,669,0.019732860247562427,0.027994072091022081,0.027500776067319949,0.0082612118434596538
F03,diagnostic_simulation,1.5,670,0.019718128741779518,0.027859366514452682,0.026695275263318646,0.0081412377726731641
F03,diagnostic_simulation,1.5,671,0.019703430180079112,0.027388105081595424,0.026930530763619381,0.007684674901516312
F03,diagnostic_simulation,1.5,672,0.019688764439855847,0.026602274813364336,0.026878296954629281,0.0069135103735084892
F03,diagnostic_simulation,1.5,673,0.019674131399142203,0.026712331386654735,0.026955031169046812,0.007038199987512532
F03,diagnostic_simulation,1.5,674,0.0196595309366044,0.027270815007457833,0.027521032555154309,0.0076112840708534336
F03,diagnostic_simulation,1.5,675,0.019644962931537842,0.027308208621289715,0.028400101332359616,0.0076632456897518728
F03,diagnostic_simulation,1.5,676,0.019630427263863322,0.027091269294904158,0.027930840033195386,0.0074608420310408353
F03,diagnostic_simulation,1.5,677,0.019615923814122443,0.027066513173746594,0.029384181698304767,0.0074505893596241504
F03,diagnostic_simulation,1.5,678,0.019601452463473834,0.027883166453764548,0.028798310422746675,0.0082817139902907136
F03,diagnostic_simulation,1.5,679,0.019587013093688956,0.027829728644369226,0.029863244924219715,0.0082427155506802699
F03,diagnostic_simulation,1.5,680,0.019572605587147924,0.028964790563901721,0.028659834846378407,0.0093921849767537972
F03,diagnostic_simulation,1.5,681,0.019558229826835652,0.028824346083384647,0.029387609876320532,0.0092661162565489952
F03,diagnostic_simulation,1.5,682,0.019543885696337759,0.028663821128882976,0.028667736319964891,0.0091199354325452175
F03,diagnostic_simulation,1.5,683,0.019529573079836621,0.02862855263308868,0.027783248551030974,0.0090989795532520588
F03,diagnostic_simulation,1.5,684,0.019515291862107566,0.028941329457660831,0.028684149140132946,0.0094260375955532646
F03,diagnostic_simulation,1.5,685,0.019501041928514751,0.029134587067188356,0.026998928141040393,0.0096335451386736042
F03,diagnostic_simulation,1.5,686,0.019486823165007494,0.028191908451835477,0.027281972529419243,0.0087050852868279828
F03,diagnostic_simulation,1.5,687,0.019472635458116328,0.028057194873344377,0.026439405816893791,0.0085845594152280484
F03,diagnostic_simulation,1.5,688,0.019458478694949342,0.027594509209962668,0.027813380917442929,0.0081360305150133261
F03,diagnostic_simulation,1.5,689,0.019444352763188087,0.027997169685031846,0.028251595603813146,0.0085528169218437589
F03,diagnostic_simulation,1.5,690,0.019430257551084289,0.028109151131747837,0.027701325697245781,0.0086788935806635485
F03,diagnostic_simulation,1.5,691,0.019416192947455776,0.028271811759666178,0.027998989238150942,0.0088556188122104022
F03,diagnostic_simulation,1.5,692,0.019402158841682886,0.028677348040940596,0.02794795363286422,0.0092751891992577107
F03,diagnostic_simulation,1.5,693,0.019388155123704922,0.028621998003449972,0.028488099741753811,0.0092338428797450502
F03,diagnostic_simulation,1.5,694,0.019374181684016445,0.028246318607764394,0.027097754670084611,0.0088721369237479489
F03,diagnostic_simulation,1.5,695,0.019360238413663636,0.027306472772892613,0.026981883240159096,0.0079462343592289764
F03,diagnostic_simulation,1.5,696,0.019346325204240723,0.027205218628560943,0.027336130544123236,0.0078588934243202201
F03,diagnostic_simulation,1.5,697,0.019332441947886653,0.026871603040004285,0.027306265456648937,0.0075391610921176321
F03,diagnostic_simulation,1.5,698,0.019318588537281252,0.026942466130673252,0.027741780845129845,0.0076238775933919999
F03,diagnostic_simulation,1.5,699,0.019304764865642008,0.027381476027462753,0.028010943558544991,0.0080767111618207446
F03,diagnostic_simulation,1.5,700,0.019290970826720481,0.02690537935466104,0.028051978625010899,0.0076144085279405589
F03,diagnostic_simulation,1.5,701,0.019277206314798869,0.026688417743064456,0.027769025657708949,0.0074112114282655871
F03,diagnostic_simulation,1.5,702,0.019263471224686655,0.026152071970073673,0.028312400452436652,0.0068886007453870177
F03,diagnostic_simulation,1.5,703,0.019249765451717322,0.026587260605643339,0.028071366323412721,0.0073374951539260172
F03,diagnostic_simulation,1.5,704,0.01923608889174469,0.02721656976744187,0.028161598239293196,0.0079804808756971796
F03,diagnostic_simulation,1.5,705,0.01922244144114002,0.027834408791343294,0.028166221019635309,0.0086119673502032743
F03,diagnostic_simulation,1.5,706,0.019208822996788277,0.02787659024319342,0.027926714622337933,0.0086677672464051427
F03,diagnostic_simulation,1.5,707,0.019195233456085335,0.027691183726863453,0.027579327497430427,0.0084959502707781173
F03,diagnostic_simulation,1.5,708,0.01918167271693421,0.028298512829143654,0.02718978226986268,0.0091168401122094442
F03,diagnostic_simulation,1.5,709,0.019168140677742238,0.028862814848815185,0.02759031104511922,0.0096946741710729478
F03,diagnostic_simulation,1.5,710,0.01915463723741773,0.027996549798419482,0.028017223166315722,0.0088419125610017524
F03,diagnostic_simulation,1.5,711,0.019141162295366838,0.028190779281881018,0.027497097728426963,0.0090496169865141793
F03,diagnostic_simulation,1.5,712,0.019127715751490262,0.029143333639340248,0.027591616735971766,0.010015617887849985
F03,diagnostic_simulation,1.5,713,0.019114297506180329,0.029019129330492555,0.028055679715360052,0.0099048318243122255
F03,diagnostic_simulation,1.5,714,0.019100907460317895,0.029401751902995061,0.027545466802541933,0.010300844442677166
F03,diagnostic_simulation,1.5,715,0.019087545515268999,0.029460197606233432,0.028324451719949763,0.010372652090964433
F03,diagnostic_simulation,1.5,716,0.019074211572882083,0.029092140092109496,0.027199011424655917,0.010017928519227413
F03,diagnostic_simulation,1.5,717,0.019060905535484937,0.02807189004961232,0.027985107711053635,0.0090109845141273827
F03,diagnostic_simulation,1.5,718,0.019047627305881578,0.028145632033539134,0.028168567050444657,0.0090980047276575556
F03,diagnostic_simulation,1.5,719,0.019034376787349268,0.028109400401644835,0.028800908638251035,0.0090750236142955673
F03,diagnostic_simulation,1.5,720,0.019021153883635736,0.026956209070322545,0.028396883369209702,0.0079350551866868083
F03,diagnostic_simulation,1.5,721,0.019007958498956021,0.02766971536551872,0.028537150950646736,0.0086617568665626997
F03,diagnostic_simulation,1.5,722,0.018994790537989689,0.028341149558950663,0.029142699228811415,0.0093463590209609745
F03,diagnostic_simulation,1.5,723,0.018981649905877897,0.028497136802322694,0.029800508195594627,0.0095154868964447969
F03,diagnostic_simulation,1.5,724,0.018968536508220526,0.029407658174584961,0.028704747178574522,0.010439121666364435
F03,diagnostic_simulation,1.5,725,0.018955450251073376,0.027909218534230493,0.028545299320203714,0.0089537682831571166
F03,diagnostic_simulation,1.5,726,0.018942391040945243,0.027058197981776312,0.028440842592654787,0.008115806940831069
F03,diagnostic_simulation,1.5,727,0.018929358784795243,0.027381539838648598,0.029001746765841718,0.0084521810538533554
F03,diagnostic_simulation,1.5,728,0.018916353390029859,0.027428504758698784,0.028669341084003,0.0085121513686689243
F03,diagnostic_simulation,1.5,729,0.018903374764500405,0.026620507621980379,0.028259983398345734,0.007717132857479974
F03,diagnostic_simulation,1.5,730,0.018890422816500031,0.027198237278799144,0.027763042325306467,0.0083078144622991124
F03,diagnostic_simulation,1.5,731,0.018877497454761184,0.028400462104026959,0.027447589591793473,0.0095229646492657749
F03,diagnostic_simulation,1.5,732,0.01886459858845288,0.027492043211482263,0.029291806447281684,0.008627444623029383
F03,diagnostic_simulation,1.5,733,0.018851726127177906,0.02796554085329233,0.029118576794195675,0.0091138147261144234
F03,diagnostic_simulation,1.5,734,0.018838879980970346,0.028618836310776177,0.029537840269346968,0.0097799563298058313
F03,diagnostic_simulation,1.5,735,0.018826060060292728,0.028212494596590018,0.029330524006046473,0.0093864345362972904
F03,diagnostic_simulation,1.5,736,0.018813266276033587,0.028581757253029749,0.029637208992025706,0.0097684909769961623
F03,diagnostic_simulation,1.5,737,0.018800498539504839,0.027892328820574817,0.029462820451935212,0.0090918302810699785
F03,diagnostic_simulation,1.5,738,0.018787756762438993,0.028167869138428343,0.028292928236830293,0.0093801123759893502
F03,diagnostic_simulation,1.5,739,0.018775040856986908,0.028146936745662862,0.028672637706161838,0.0093718958886759539
F03,diagnostic_simulation,1.5,740,0.018762350735714962,0.026612064084711791,0.029649388673781446,0.0078497133489968292
F03,diagnostic_simulation,1.5,741,0.018749686311602707,0.026156930104092146,0.02995309969815807,0.0074072437924894395
F03,diagnostic_simulation,1.5,742,0.018737047498040373,0.026832235407533225,0.030485808093253138,0.0080951879094928528
F03,diagnostic_simulation,1.5,743,0.018724434208826163,0.026552117245152086,0.02956801003682126,0.0078276830363259234
F03,diagnostic_simulation,1.5,744,0.018711846358164037,0.026430757459831672,0.029861525439821415,0.0077189111016676346
F03,diagnostic_simulation,1.5,745,0.018699283860661206,0.027508712734172665,0.028791102094560213,0.0088094288735114587
F03,diagnostic_simulation,1.5,746,0.018686746631325475,0.026648061576599665,0.028844036407191832,0.0079613149452741894
F03,diagnostic_simulation,1.5,747,0.018674234585563197,0.026895871031419639,0.029925502220278549,0.008221636445856443
F03,diagnostic_simulation,1.5,748,0.018661747639176572,0.026983006625962147,0.029696769877977348,0.0083212589867855749
F03,diagnostic_simulation,1.5,749,0.018649285708361375,0.026733487633657876,0.029303304415575999,0.0080842019252965018
F03,diagnostic_simulation,1.5,750,0.018636848709704681,0.026565261635691711,0.029403288100466062,0.0079284129259870294
F03,diagnostic_simulation,1.5,751,0.01862443656018236,0.027127734866656719,0.029100826202745355,0.0085032983064743592
F03,diagnostic_simulation,1.5,752,0.018612049177156857,0.026673540123645707,0.029389073318080772,0.0080614909464888501
F03,diagnostic_simulation,1.5,753,0.018599686478374816,0.026360892303101485,0.02883499529604875,0.0077612058247266691
F03,diagnostic_simulation,1.5,754,0.018587348381964883,0.026304564061364246,0.02945297088004269,0.0077172156793993626
F03,diagnostic_simulation,1.5,755,0.018575034806435294,0.026347703996725192,0.029226964774175548,0.0077726691902898978
F03,diagnostic_simulation,1.5,756,0.018562745670671767,0.025797856060721991,0.029158594372476133,0.0072351103900502242
F03,diagnostic_simulation,1.5,757,0.018550480893935069,0.026133663877698589,0.029926331080775043,0.0075831829837635194
F03,diagnostic_simulation,1.5,758,0.018538240395858972,0.026299227961711795,0.028459862892130709,0.0077609875658528234
F03,diagnostic_simulation,1.5,759,0.018526024096448032,0.026023872831264228,0.028491220966725076,0.0074978487348161954
F03,diagnostic_simulation,1.5,760,0.018513831916075116,0.02570164968016405,0.028978871946691628,0.0071878177640889336
F03,diagnostic_simulation,1.5,761,0.018501663775479626,0.026035549366255642,0.028278829870958175,0.0075338855907760155
F03,diagnostic_simulation,1.5,762,0.018489519595765093,0.026343627334705522,0.0281606779866794,0.0078541077389404287
F03,diagnostic_simulation,1.5,763,0.018477399298397059,0.025989838588114666,0.029053797073573032,0.0075124392897176068
F03,diagnostic_simulation,1.5,764,0.018465302805200916,0.025844555819113935,0.029009948250227919,0.0073792530139130189
F03,diagnostic_simulation,1.5,765,0.01845323003835991,0.026413751678596976,0.029699436697174245,0.0079605216402370664
F03,diagnostic_simulation,1.5,766,0.018441180920412935,0.026398549227555496,0.02858899961795458,0.0079573683071425608
F03,diagnostic_simulation,1.5,767,0.018429155374252472,0.026391954915696483,0.029285601973349878,0.0079627995414440107
F03,diagnostic_simulation,1.5,768,0.01841715332312252,0.026490572967678747,0.028533487010475051,0.0080734196445562262
F03,diagnostic_simulation,1.5,769,0.018405174690616494,0.026701099952175993,0.02841741278362251,0.0082959252615594989
F03,diagnostic_simulation,1.5,770,0.018393219400675336,0.027437694644455838,0.028591533844385657,0.0090444752437805025
F03,diagnostic_simulation,1.5,771,0.018381287377585216,0.027087725204975266,0.028247558084026774,0.0087064378273900497
F03,diagnostic_simulation,1.5,772,0.018369378545975805,0.027309734784139082,0.029456506989191073,0.0089403562381632773
F03,diagnostic_simulation,1.5,773,0.018357492830818126,0.027431314109063361,0.029330431803284634,0.0090738212782452352
F03,diagnostic_simulation,1.5,774,0.018345630157422504,0.027954623713509586,0.029960559791217395,0.0096089935560870823
F03,diagnostic_simulation,1.5,775,0.018333790451436804,0.027648649992921884,0.029331237965555562,0.0093148595414850807
F03,diagnostic_simulation,1.5,776,0.018321973638844261,0.027392412231030575,0.028865082074643951,0.009070438592186314
F03,diagnostic_simulation,1.5,777,0.018310179645961686,0.027658426656769979,0.030240067720550042,0.0093482470108082923
F03,diagnostic_simulation,1.5,778,0.018298408399437433,0.027284535861588723,0.030232954805788775,0.0089861274621512895
F03,diagnostic_simulation,1.5,779,0.018286659826249486,0.027183249478698372,0.030865553636499059,0.0088965896524488865
